code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
1434;2025;5309.684684684685;149.0;7
1435;2025;5184.928701242261;133.25;20
1436;2025;2557.1814030718137;82.66666666666667;12
1437;2025;;;4
1439;2025;;;64
1441;2025;2507.246376811594;84.66666666666667;36
1443;2025;3589.95023023264;108.5925925925926;70
1444;2025;1970.3023871773873;86.83333333333333;56
1445;2025;1893.056943056943;67.83333333333333;14
1446;2025;2656.1520037515793;123.6;27
1447;2025;1636.6408947383952;105.0;18
1448;2025;;;3
1449;2025;3784.21568627451;112.0;36
1450;2025;3948.26772099793;111.84210526315789;79
1451;2025;3176.8644948623346;180.83333333333334;59
1452;2025;1745.4930298191814;94.36363636363636;29
1453;2025;3699.1525423728813;148.0;28
1454;2025;2188.9481897627966;96.25;17
1457;2025;2682.6024777695247;109.0;78
2001;2025;1023.9248327430146;126.5;15
2002;2025;;;1
2003;2025;1426.0247747747746;140.0;19
2004;2025;938.989898989899;86.4;25
2005;2025;1572.4043715846994;242.5;16
2006;2025;802.3214285714286;80.0;9
2007;2025;1504.3045868388454;3492.0;12
2008;2025;820.7547169811321;106.0;9
2009;2025;803.9370078740158;98.5;7
2010;2025;1048.5436893203882;103.0;7
2011;2025;6074.182658137882;53.0;28
2013;2025;1530.1020408163265;98.0;3
2014;2025;1457.8702507107778;126.0;15
2015;2025;;;1
2016;2025;;;9
2017;2025;687.1322256836276;85.75;8
2018;2025;1838.482251983548;85.0;59
2019;2025;;;2
2020;2025;2014.0385658953396;114.14285714285714;16
2021;2025;807.50452079566;99.66666666666667;10
2022;2025;1187.6162790697674;83.0;25
2023;2025;900.0;120.0;4
2024;2025;;;2
2025;2025;2134.8314606741574;89.0;12
2027;2025;1244.7916666666667;96.0;6
2028;2025;1378.6652741752494;329.15384615384613;18
2029;2025;1632.4194460146975;104.5;7
2030;2025;707.0207570207571;106.66666666666667;16
2031;2025;676.7708132795549;120.14285714285714;33
2032;2025;1290.6374076172465;164.5;12
2035;2025;756.1635609859854;192.0;4
2036;2025;;;37
2037;2025;1070.8751491982464;85.22222222222223;25
2040;2025;1238.2902693787796;96.0;7
2041;2025;1283.473518490642;93.14285714285714;18
2042;2025;5683.456965170413;63.5;28
2044;2025;;;1
2046;2025;1277.7777777777778;90.0;10
2047;2025;1196.4285714285713;140.0;4
2049;2025;1857.8041993422717;80.0;28
2051;2025;2991.45740167412;102.77777777777777;20
2052;2025;1020.6185567010309;97.0;9
2053;2025;1510.7198835647112;102.25;29
2054;2025;1888.6384956506909;112.5;18
2055;2025;84.0;50.0;6
2056;2025;1225.865849969752;115.0;7
2057;2025;1201.9543290196486;68.42857142857143;11
2058;2025;1204.693675889328;111.2;45
2059;2025;1280.486276723944;74.88888888888889;22
2060;2025;2094.7368421052633;95.0;6
2061;2025;;;3
2062;2025;;;29
2063;2025;534.6320346320347;107.5;6
2064;2025;1950.210660608179;189.13636363636363;43
2065;2025;1224.8104892442414;111.75;15
2066;2025;1749.0;100.0;3
2068;2025;539.5;200.0;2
2069;2025;350.7692307692308;70.0;20
2070;2025;1938.7755102040817;49.0;1
2071;2025;1517.491829254916;82.8;15
2072;2025;150.6024096385542;166.0;9
2073;2025;1425.2030367231637;94.0;11
2074;2025;1583.1949058693244;85.0;16
2075;2025;;;7
2076;2025;;;8
2078;2025;956.5217391304348;115.0;8
2079;2025;;;3
2081;2025;1232.0417459493744;98.66666666666667;21
2082;2025;;;2
2083;2025;1303.856022808268;104.66666666666667;48
2084;2025;1038.4615384615386;260.0;8
2085;2025;995.5447625274365;611.0;12
2086;2025;1343.023595587698;136.0;13
2087;2025;1363.6363636363637;165.0;8
2089;2025;3825.285416778135;141.0;95
2090;2025;500.0;33.0;3
2091;2025;1160.7142857142858;56.0;2
2093;2025;1384.518334395682;75.8;19
2094;2025;1966.1812297734627;98.0;9
2095;2025;659.6173114874777;96.97058823529412;100
2096;2025;1073.8675958188153;93.5;6
2097;2025;;;1
2098;2025;959.3023255813954;86.0;19
2100;2025;;;1
2101;2025;882.7586206896551;145.0;2
2102;2025;;;5
2103;2025;1245.2329271260412;85.2;17
2105;2025;915.4200230149597;94.5;6
2106;2025;927.77133580705;106.5;35
2107;2025;;;1
2109;2025;621.3430173292559;112.66666666666667;20
2110;2025;2031.5432906035096;83.41666666666667;27
2111;2025;4263.09084803618;56.285714285714285;16
2112;2025;;;1
2114;2025;2666.718438327707;72.81818181818181;41
2115;2025;;;10
2116;2025;1035.2941176470588;85.0;6
2117;2025;1523.8095238095239;105.0;8
2118;2025;1767.6767676767677;99.0;6
2119;2025;909.3291335727354;130.22222222222223;51
2120;2025;2019.2307692307693;52.0;5
2121;2025;683.3333333333334;120.0;2
2123;2025;1506.849315068493;146.0;5
2124;2025;1341.5897207728297;64.4;12
2125;2025;1333.3333333333333;114.0;11
2126;2025;402.11789455565406;86.8;17
2127;2025;2050.0;100.0;5
2128;2025;1303.1143863233547;112.05263157894737;80
2131;2025;1790.0187618122234;104.5;38
2132;2025;1510.752688172043;93.0;3
2133;2025;;;2
2134;2025;1895.2594559183533;74.25;10
2135;2025;372.25066594428637;137.33333333333334;16
2136;2025;800.0;100.0;2
2137;2025;;;4
2138;2025;1584.4155844155844;154.0;2
2139;2025;1105.392156862745;136.0;5
2140;2025;;;5
2141;2025;1213.6925660290888;122.54545454545455;31
2142;2025;591.3978494623656;93.0;5
2145;2025;234.48275862068965;145.0;6
2146;2025;1379.5620437956204;137.0;10
